agency_cd	site_no	datetime	Discharge_cfs	136526_00060_00003_cd
USGS	08170000	1984-04-28	104	A
USGS	08170000	1984-04-29	103	A
USGS	08170000	1984-04-30	100	A
USGS	08170000	1984-05-01	101	A
USGS	08170000	1984-05-02	103	A
USGS	08170000	1984-05-03	104	A
USGS	08170000	1984-05-04	104	A
USGS	08170000	1984-05-05	105	A
USGS	08170000	1984-05-06	102	A
USGS	08170000	1984-05-07	101	A
USGS	08170000	1984-05-08	98.0	A
USGS	08170000	1984-05-09	94.0	A
USGS	08170000	1984-05-10	95.0	A
USGS	08170000	1984-05-11	93.0	A
USGS	08170000	1984-05-12	97.0	A
USGS	08170000	1984-05-13	99.0	A
USGS	08170000	1984-05-14	97.0	A
USGS	08170000	1984-05-15	94.0	A
USGS	08170000	1984-05-16	95.0	A
USGS	08170000	1984-05-17	98.0	A
USGS	08170000	1984-05-18	99.0	A
USGS	08170000	1984-05-19	102	A
USGS	08170000	1984-05-20	103	A
USGS	08170000	1984-05-21	101	A
USGS	08170000	1984-05-22	98.0	A
USGS	08170000	1984-05-23	98.0	A
USGS	08170000	1984-05-24	98.0	A
USGS	08170000	1984-05-25	99.0	A
USGS	08170000	1984-05-26	102	A
USGS	08170000	1984-05-27	101	A
USGS	08170000	1984-05-28	100	A
USGS	08170000	1984-05-29	99.0	A
USGS	08170000	1984-05-30	99.0	A
USGS	08170000	1984-05-31	98.0	A
USGS	08170000	1984-06-01	99.0	A
USGS	08170000	1984-06-02	101	A
USGS	08170000	1984-06-03	101	A
USGS	08170000	1984-06-04	100	A
USGS	08170000	1984-06-05	98.0	A
USGS	08170000	1984-06-06	102	A
USGS	08170000	1984-06-07	101	A
USGS	08170000	1984-06-08	101	A
USGS	08170000	1984-06-09	104	A
USGS	08170000	1984-06-10	106	A
USGS	08170000	1984-06-11	104	A
USGS	08170000	1984-06-12	105	A
USGS	08170000	1984-06-13	107	A
USGS	08170000	1984-06-14	107	A
USGS	08170000	1984-06-15	106	A
USGS	08170000	1984-06-16	106	A
USGS	08170000	1984-06-17	104	A
USGS	08170000	1984-06-18	101	A
USGS	08170000	1984-06-19	100	A
USGS	08170000	1984-06-20	96.0	A
USGS	08170000	1984-06-21	94.0	A
USGS	08170000	1984-06-22	95.0	A
USGS	08170000	1984-06-23	97.0	A
USGS	08170000	1984-06-24	97.0	A
USGS	08170000	1984-06-25	97.0	A
USGS	08170000	1984-06-26	96.0	A
USGS	08170000	1984-06-27	94.0	A
USGS	08170000	1984-06-28	91.0	A
USGS	08170000	1984-06-29	96.0	A
USGS	08170000	1984-06-30	95.0	A
USGS	08170000	1984-07-01	94.0	A
USGS	08170000	1984-07-02	93.0	A
USGS	08170000	1984-07-03	91.0	A
USGS	08170000	1984-07-04	92.0	A
USGS	08170000	1984-07-05	92.0	A
USGS	08170000	1984-07-06	89.0	A
USGS	08170000	1984-07-07	89.0	A
USGS	08170000	1984-07-08	90.0	A
USGS	08170000	1984-07-09	90.0	A
USGS	08170000	1984-07-10	88.0	A
USGS	08170000	1984-07-11	88.0	A
USGS	08170000	1984-07-12	86.0	A
USGS	08170000	1984-07-13	85.0	A
USGS	08170000	1984-07-14	87.0	A
USGS	08170000	1984-07-15	87.0	A
USGS	08170000	1984-07-16	84.0	A
USGS	08170000	1984-07-17	83.0	A
USGS	08170000	1984-07-18	84.0	A
USGS	08170000	1984-07-19	85.0	A
USGS	08170000	1984-07-20	87.0	A
USGS	08170000	1984-07-21	88.0	A
USGS	08170000	1984-07-22	88.0	A
USGS	08170000	1984-07-23	84.0	A
USGS	08170000	1984-07-24	83.0	A
USGS	08170000	1984-07-25	83.0	A
USGS	08170000	1984-07-26	81.0	A
USGS	08170000	1984-07-27	76.0	A
USGS	08170000	1984-07-28	74.0	A
USGS	08170000	1984-07-29	76.0	A
USGS	08170000	1984-07-30	77.0	A
USGS	08170000	1984-07-31	76.0	A
USGS	08170000	1984-08-01	73.0	A
USGS	08170000	1984-08-02	73.0	A
USGS	08170000	1984-08-03	75.0	A
USGS	08170000	1984-08-04	75.0	A
USGS	08170000	1984-08-05	76.0	A
USGS	08170000	1984-08-06	72.0	A
USGS	08170000	1984-08-07	69.0	A
USGS	08170000	1984-08-08	69.0	A
USGS	08170000	1984-08-09	68.0	A
USGS	08170000	1984-08-10	69.0	A
USGS	08170000	1984-08-11	71.0	A
USGS	08170000	1984-08-12	74.0	A
USGS	08170000	1984-08-13	71.0	A
USGS	08170000	1984-08-14	72.0	A
USGS	08170000	1984-08-15	85.0	A
USGS	08170000	1984-08-16	79.0	A
USGS	08170000	1984-08-17	81.0	A
USGS	08170000	1984-08-18	80.0	A
USGS	08170000	1984-08-19	80.0	A
USGS	08170000	1984-08-20	81.0	A
USGS	08170000	1984-08-21	76.0	A
USGS	08170000	1984-08-22	76.0	A
USGS	08170000	1984-08-23	75.0	A
USGS	08170000	1984-08-24	75.0	A
USGS	08170000	1984-08-25	74.0	A
USGS	08170000	1984-08-26	74.0	A
USGS	08170000	1984-08-27	74.0	A
USGS	08170000	1984-08-28	74.0	A
USGS	08170000	1984-08-29	74.0	A
USGS	08170000	1984-08-30	74.0	A
USGS	08170000	1984-08-31	74.0	A
USGS	08170000	1984-09-01	74.0	A
USGS	08170000	1984-09-02	72.0	A
USGS	08170000	1984-09-03	76.0	A
USGS	08170000	1984-09-04	74.0	A
USGS	08170000	1984-09-05	74.0	A
USGS	08170000	1984-09-06	74.0	A
USGS	08170000	1984-09-07	74.0	A
USGS	08170000	1984-09-08	74.0	A
USGS	08170000	1984-09-09	72.0	A
USGS	08170000	1984-09-10	72.0	A
USGS	08170000	1984-09-11	72.0	A
USGS	08170000	1984-09-12	72.0	A
USGS	08170000	1984-09-13	71.0	A
USGS	08170000	1984-09-14	71.0	A
USGS	08170000	1984-09-15	71.0	A
USGS	08170000	1984-09-16	70.0	A
USGS	08170000	1984-09-17	69.0	A
USGS	08170000	1984-09-18	64.0	A
USGS	08170000	1984-09-19	66.0	A
USGS	08170000	1984-09-20	70.0	A
USGS	08170000	1984-09-21	74.0	A
USGS	08170000	1984-09-22	75.0	A
USGS	08170000	1984-09-23	75.0	A
USGS	08170000	1984-09-24	72.0	A
USGS	08170000	1984-09-25	71.0	A
USGS	08170000	1984-09-26	72.0	A
USGS	08170000	1984-09-27	71.0	A
USGS	08170000	1984-09-28	71.0	A
USGS	08170000	1984-09-29	76.0	A
USGS	08170000	1984-09-30	76.0	A
USGS	08170000	1984-10-01	75.0	A
USGS	08170000	1984-10-02	72.0	A
USGS	08170000	1984-10-03	72.0	A
USGS	08170000	1984-10-04	74.0	A
USGS	08170000	1984-10-05	74.0	A
USGS	08170000	1984-10-06	75.0	A
USGS	08170000	1984-10-07	82.0	A
USGS	08170000	1984-10-08	78.0	A
USGS	08170000	1984-10-09	79.0	A
USGS	08170000	1984-10-10	74.0	A
USGS	08170000	1984-10-11	81.0	A
USGS	08170000	1984-10-12	83.0	A
USGS	08170000	1984-10-13	82.0	A
USGS	08170000	1984-10-14	90.0	A
USGS	08170000	1984-10-15	89.0	A
USGS	08170000	1984-10-16	88.0	A
USGS	08170000	1984-10-17	85.0	A
USGS	08170000	1984-10-18	86.0	A
USGS	08170000	1984-10-19	89.0	A
USGS	08170000	1984-10-20	89.0	A
USGS	08170000	1984-10-21	93.0	A
USGS	08170000	1984-10-22	89.0	A
USGS	08170000	1984-10-23	89.0	A
USGS	08170000	1984-10-24	95.0	A
USGS	08170000	1984-10-25	93.0	A
USGS	08170000	1984-10-26	100	A
USGS	08170000	1984-10-27	100	A
USGS	08170000	1984-10-28	100	A
USGS	08170000	1984-10-29	99.0	A
USGS	08170000	1984-10-30	99.0	A
USGS	08170000	1984-10-31	98.0	A
USGS	08170000	1984-11-01	99.0	A
USGS	08170000	1984-11-02	100	A
USGS	08170000	1984-11-03	100	A
USGS	08170000	1984-11-04	100	A
USGS	08170000	1984-11-05	100	A
USGS	08170000	1984-11-06	98.0	A
USGS	08170000	1984-11-07	99.0	A
USGS	08170000	1984-11-08	100	A
USGS	08170000	1984-11-09	101	A
USGS	08170000	1984-11-10	99.0	A
USGS	08170000	1984-11-11	99.0	A
USGS	08170000	1984-11-12	98.0	A
USGS	08170000	1984-11-13	95.0	A
USGS	08170000	1984-11-14	96.0	A
USGS	08170000	1984-11-15	96.0	A
USGS	08170000	1984-11-16	95.0	A
USGS	08170000	1984-11-17	96.0	A
USGS	08170000	1984-11-18	100	A
USGS	08170000	1984-11-19	96.0	A
USGS	08170000	1984-11-20	94.0	A
USGS	08170000	1984-11-21	95.0	A
USGS	08170000	1984-11-22	98.0	A
USGS	08170000	1984-11-23	100	A
USGS	08170000	1984-11-24	101	A
USGS	08170000	1984-11-25	107	A
USGS	08170000	1984-11-26	101	A
USGS	08170000	1984-11-27	99.0	A
USGS	08170000	1984-11-28	100	A
USGS	08170000	1984-11-29	100	A
USGS	08170000	1984-11-30	100	A
USGS	08170000	1984-12-01	100	A
USGS	08170000	1984-12-02	100	A
USGS	08170000	1984-12-03	100	A
USGS	08170000	1984-12-04	102	A
USGS	08170000	1984-12-05	104	A
USGS	08170000	1984-12-06	99.0	A
USGS	08170000	1984-12-07	100	A
USGS	08170000	1984-12-08	101	A
USGS	08170000	1984-12-09	101	A
USGS	08170000	1984-12-10	99.0	A
USGS	08170000	1984-12-11	100	A
USGS	08170000	1984-12-12	102	A
USGS	08170000	1984-12-13	105	A
USGS	08170000	1984-12-14	104	A
USGS	08170000	1984-12-15	105	A
USGS	08170000	1984-12-16	110	A
USGS	08170000	1984-12-17	114	A
USGS	08170000	1984-12-18	125	A
USGS	08170000	1984-12-19	120	A
USGS	08170000	1984-12-20	121	A
USGS	08170000	1984-12-21	120	A
USGS	08170000	1984-12-22	118	A
USGS	08170000	1984-12-23	119	A
USGS	08170000	1984-12-24	119	A
USGS	08170000	1984-12-25	119	A
USGS	08170000	1984-12-26	119	A
USGS	08170000	1984-12-27	122	A
USGS	08170000	1984-12-28	126	A
USGS	08170000	1984-12-29	124	A
USGS	08170000	1984-12-30	124	A
USGS	08170000	1984-12-31	127	A
USGS	08170000	1985-01-01	132	A
USGS	08170000	1985-01-02	132	A
USGS	08170000	1985-01-03	131	A
USGS	08170000	1985-01-04	127	A
USGS	08170000	1985-01-05	125	A
USGS	08170000	1985-01-06	124	A
USGS	08170000	1985-01-07	124	A
USGS	08170000	1985-01-08	122	A
USGS	08170000	1985-01-09	122	A
USGS	08170000	1985-01-10	121	A
USGS	08170000	1985-01-11	120	A
USGS	08170000	1985-01-12	122	A
USGS	08170000	1985-01-13	125	A
USGS	08170000	1985-01-14	136	A
USGS	08170000	1985-01-15	132	A
USGS	08170000	1985-01-16	139	A
USGS	08170000	1985-01-17	145	A
USGS	08170000	1985-01-18	145	A
USGS	08170000	1985-01-19	145	A
USGS	08170000	1985-01-20	140	A
USGS	08170000	1985-01-21	139	A
USGS	08170000	1985-01-22	139	A
USGS	08170000	1985-01-23	139	A
USGS	08170000	1985-01-24	140	A
USGS	08170000	1985-01-25	140	A
USGS	08170000	1985-01-26	140	A
USGS	08170000	1985-01-27	147	A
USGS	08170000	1985-01-28	141	A
USGS	08170000	1985-01-29	144	A
USGS	08170000	1985-01-30	144	A
USGS	08170000	1985-01-31	141	A
USGS	08170000	1985-02-01	141	A
USGS	08170000	1985-02-02	141	A
USGS	08170000	1985-02-03	141	A
USGS	08170000	1985-02-04	141	A
USGS	08170000	1985-02-05	144	A
USGS	08170000	1985-02-06	145	A
USGS	08170000	1985-02-07	144	A
USGS	08170000	1985-02-08	144	A
USGS	08170000	1985-02-09	147	A
USGS	08170000	1985-02-10	148	A
USGS	08170000	1985-02-11	147	A
USGS	08170000	1985-02-12	147	A
USGS	08170000	1985-02-13	147	A
USGS	08170000	1985-02-14	145	A
USGS	08170000	1985-02-15	147	A
USGS	08170000	1985-02-16	148	A
USGS	08170000	1985-02-17	149	A
USGS	08170000	1985-02-18	149	A
USGS	08170000	1985-02-19	152	A
USGS	08170000	1985-02-20	153	A
USGS	08170000	1985-02-21	154	A
USGS	08170000	1985-02-22	154	A
USGS	08170000	1985-02-23	156	A
USGS	08170000	1985-02-24	163	A
USGS	08170000	1985-02-25	164	A
USGS	08170000	1985-02-26	158	A
USGS	08170000	1985-02-27	154	A
USGS	08170000	1985-02-28	154	A
USGS	08170000	1985-03-01	162	A
USGS	08170000	1985-03-02	162	A
USGS	08170000	1985-03-03	158	A
USGS	08170000	1985-03-04	157	A
USGS	08170000	1985-03-05	156	A
USGS	08170000	1985-03-06	154	A
USGS	08170000	1985-03-07	156	A
USGS	08170000	1985-03-08	157	A
USGS	08170000	1985-03-09	157	A
USGS	08170000	1985-03-10	157	A
USGS	08170000	1985-03-11	158	A
USGS	08170000	1985-03-12	157	A
USGS	08170000	1985-03-13	158	A
USGS	08170000	1985-03-14	168	A
USGS	08170000	1985-03-15	174	A
USGS	08170000	1985-03-16	168	A
USGS	08170000	1985-03-17	163	A
USGS	08170000	1985-03-18	162	A
USGS	08170000	1985-03-19	163	A
USGS	08170000	1985-03-20	175	A
USGS	08170000	1985-03-21	167	A
USGS	08170000	1985-03-22	163	A
USGS	08170000	1985-03-23	162	A
USGS	08170000	1985-03-24	163	A
USGS	08170000	1985-03-25	166	A
USGS	08170000	1985-03-26	166	A
USGS	08170000	1985-03-27	172	A
USGS	08170000	1985-03-28	170	A
USGS	08170000	1985-03-29	167	A
USGS	08170000	1985-03-30	172	A
USGS	08170000	1985-03-31	169	A
USGS	08170000	1985-04-01	167	A
USGS	08170000	1985-04-02	167	A
USGS	08170000	1985-04-03	168	A
USGS	08170000	1985-04-04	167	A
USGS	08170000	1985-04-05	167	A
USGS	08170000	1985-04-06	167	A
USGS	08170000	1985-04-07	167	A
USGS	08170000	1985-04-08	166	A
USGS	08170000	1985-04-09	167	A
USGS	08170000	1985-04-10	172	A
USGS	08170000	1985-04-11	177	A
USGS	08170000	1985-04-12	172	A
USGS	08170000	1985-04-13	174	A
USGS	08170000	1985-04-14	175	A
USGS	08170000	1985-04-15	172	A
USGS	08170000	1985-04-16	172	A
USGS	08170000	1985-04-17	169	A
USGS	08170000	1985-04-18	169	A
USGS	08170000	1985-04-19	170	A
USGS	08170000	1985-04-20	170	A
USGS	08170000	1985-04-21	170	A
USGS	08170000	1985-04-22	168	A
USGS	08170000	1985-04-23	168	A
USGS	08170000	1985-04-24	167	A
USGS	08170000	1985-04-25	167	A
USGS	08170000	1985-04-26	174	A
USGS	08170000	1985-04-27	166	A
USGS	08170000	1985-04-28	166	A
USGS	08170000	1985-04-29	164	A
USGS	08170000	1985-04-30	164	A
USGS	08170000	1985-05-01	169	A
USGS	08170000	1985-05-02	160	A
USGS	08170000	1985-05-03	158	A
USGS	08170000	1985-05-04	158	A
USGS	08170000	1985-05-05	157	A
USGS	08170000	1985-05-06	152	A
USGS	08170000	1985-05-07	153	A
USGS	08170000	1985-05-08	157	A
USGS	08170000	1985-05-09	159	A
USGS	08170000	1985-05-10	158	A
USGS	08170000	1985-05-11	157	A
USGS	08170000	1985-05-12	157	A
USGS	08170000	1985-05-13	156	A
USGS	08170000	1985-05-14	167	A
USGS	08170000	1985-05-15	159	A
USGS	08170000	1985-05-16	156	A
USGS	08170000	1985-05-17	159	A
USGS	08170000	1985-05-18	157	A
USGS	08170000	1985-05-19	154	A
USGS	08170000	1985-05-20	154	A
USGS	08170000	1985-05-21	156	A
USGS	08170000	1985-05-22	156	A
USGS	08170000	1985-05-23	153	A
USGS	08170000	1985-05-24	150	A
USGS	08170000	1985-05-25	152	A
USGS	08170000	1985-05-26	150	A
USGS	08170000	1985-05-27	150	A
USGS	08170000	1985-05-28	149	A
USGS	08170000	1985-05-29	149	A
USGS	08170000	1985-05-30	145	A
USGS	08170000	1985-05-31	141	A
USGS	08170000	1985-06-01	140	A
USGS	08170000	1985-06-02	138	A
USGS	08170000	1985-06-03	136	A
USGS	08170000	1985-06-04	135	A
USGS	08170000	1985-06-05	144	A
USGS	08170000	1985-06-06	192	A
USGS	08170000	1985-06-07	272	A
USGS	08170000	1985-06-08	233	A
USGS	08170000	1985-06-09	202	A
USGS	08170000	1985-06-10	191	A
USGS	08170000	1985-06-11	184	A
USGS	08170000	1985-06-12	179	A
USGS	08170000	1985-06-13	177	A
USGS	08170000	1985-06-14	173	A
USGS	08170000	1985-06-15	172	A
USGS	08170000	1985-06-16	170	A
USGS	08170000	1985-06-17	167	A
USGS	08170000	1985-06-18	177	A
USGS	08170000	1985-06-19	194	A
USGS	08170000	1985-06-20	178	A
USGS	08170000	1985-06-21	173	A
USGS	08170000	1985-06-22	223	A
USGS	08170000	1985-06-23	284	A
USGS	08170000	1985-06-24	246	A
USGS	08170000	1985-06-25	236	A
USGS	08170000	1985-06-26	230	A
USGS	08170000	1985-06-27	226	A
USGS	08170000	1985-06-28	221	A
USGS	08170000	1985-06-29	218	A
USGS	08170000	1985-06-30	216	A
USGS	08170000	1985-07-01	213	A
USGS	08170000	1985-07-02	209	A
USGS	08170000	1985-07-03	224	A
USGS	08170000	1985-07-04	275	A
USGS	08170000	1985-07-05	280	A
USGS	08170000	1985-07-06	250	A
USGS	08170000	1985-07-07	250	A
USGS	08170000	1985-07-08	244	A
USGS	08170000	1985-07-09	246	A
USGS	08170000	1985-07-10	238	A
USGS	08170000	1985-07-11	236	A
USGS	08170000	1985-07-12	283	A
USGS	08170000	1985-07-13	279	A
USGS	08170000	1985-07-14	250	A
USGS	08170000	1985-07-15	242	A
USGS	08170000	1985-07-16	238	A
USGS	08170000	1985-07-17	233	A
USGS	08170000	1985-07-18	231	A
USGS	08170000	1985-07-19	230	A
USGS	08170000	1985-07-20	228	A
USGS	08170000	1985-07-21	231	A
USGS	08170000	1985-07-22	243	A
USGS	08170000	1985-07-23	242	A
USGS	08170000	1985-07-24	240	A
USGS	08170000	1985-07-25	238	A
USGS	08170000	1985-07-26	240	A
USGS	08170000	1985-07-27	236	A
USGS	08170000	1985-07-28	232	A
USGS	08170000	1985-07-29	232	A
USGS	08170000	1985-07-30	231	A
USGS	08170000	1985-07-31	227	A
USGS	08170000	1985-08-01	226	A
USGS	08170000	1985-08-02	226	A
USGS	08170000	1985-08-03	219	A
USGS	08170000	1985-08-04	214	A
USGS	08170000	1985-08-05	213	A
USGS	08170000	1985-08-06	212	A
USGS	08170000	1985-08-07	212	A
USGS	08170000	1985-08-08	208	A
USGS	08170000	1985-08-09	206	A
USGS	08170000	1985-08-10	208	A
USGS	08170000	1985-08-11	208	A
USGS	08170000	1985-08-12	206	A
USGS	08170000	1985-08-13	202	A
USGS	08170000	1985-08-14	202	A
USGS	08170000	1985-08-15	201	A
USGS	08170000	1985-08-16	199	A
USGS	08170000	1985-08-17	199	A
USGS	08170000	1985-08-18	196	A
USGS	08170000	1985-08-19	199	A
USGS	08170000	1985-08-20	195	A
USGS	08170000	1985-08-21	196	A
USGS	08170000	1985-08-22	195	A
USGS	08170000	1985-08-23	195	A
USGS	08170000	1985-08-24	194	A
USGS	08170000	1985-08-25	195	A
USGS	08170000	1985-08-26	192	A
USGS	08170000	1985-08-27	192	A
USGS	08170000	1985-08-28	190	A
USGS	08170000	1985-08-29	186	A
USGS	08170000	1985-08-30	191	A
USGS	08170000	1985-08-31	191	A
USGS	08170000	1985-09-01	192	A
USGS	08170000	1985-09-02	192	A
USGS	08170000	1985-09-03	192	A
USGS	08170000	1985-09-04	191	A
USGS	08170000	1985-09-05	190	A
USGS	08170000	1985-09-06	194	A
USGS	08170000	1985-09-07	190	A
USGS	08170000	1985-09-08	188	A
USGS	08170000	1985-09-09	186	A
USGS	08170000	1985-09-10	189	A
USGS	08170000	1985-09-11	186	A
USGS	08170000	1985-09-12	186	A
USGS	08170000	1985-09-13	188	A
USGS	08170000	1985-09-14	189	A
USGS	08170000	1985-09-15	188	A
USGS	08170000	1985-09-16	188	A
USGS	08170000	1985-09-17	186	A
USGS	08170000	1985-09-18	185	A
USGS	08170000	1985-09-19	183	A
USGS	08170000	1985-09-20	178	A
USGS	08170000	1985-09-21	178	A
USGS	08170000	1985-09-22	179	A
USGS	08170000	1985-09-23	179	A
USGS	08170000	1985-09-24	177	A
USGS	08170000	1985-09-25	174	A
USGS	08170000	1985-09-26	172	A
USGS	08170000	1985-09-27	177	A
USGS	08170000	1985-09-28	179	A
USGS	08170000	1985-09-29	188	A
USGS	08170000	1985-09-30	179	A
USGS	08170000	1985-10-01	169	A
USGS	08170000	1985-10-02	169	A
USGS	08170000	1985-10-03	169	A
USGS	08170000	1985-10-04	168	A
USGS	08170000	1985-10-05	168	A
USGS	08170000	1985-10-06	168	A
USGS	08170000	1985-10-07	167	A
USGS	08170000	1985-10-08	164	A
USGS	08170000	1985-10-09	162	A
USGS	08170000	1985-10-10	163	A
USGS	08170000	1985-10-11	160	A
USGS	08170000	1985-10-12	158	A
USGS	08170000	1985-10-13	157	A
USGS	08170000	1985-10-14	157	A
USGS	08170000	1985-10-15	174	A
USGS	08170000	1985-10-16	168	A
USGS	08170000	1985-10-17	163	A
USGS	08170000	1985-10-18	160	A
USGS	08170000	1985-10-19	159	A
USGS	08170000	1985-10-20	159	A
USGS	08170000	1985-10-21	158	A
USGS	08170000	1985-10-22	158	A
USGS	08170000	1985-10-23	158	A
USGS	08170000	1985-10-24	158	A
USGS	08170000	1985-10-25	158	A
USGS	08170000	1985-10-26	158	A
USGS	08170000	1985-10-27	158	A
USGS	08170000	1985-10-28	158	A
USGS	08170000	1985-10-29	158	A
USGS	08170000	1985-10-30	158	A
USGS	08170000	1985-10-31	158	A
USGS	08170000	1985-11-01	158	A
USGS	08170000	1985-11-02	158	A
USGS	08170000	1985-11-03	158	A
USGS	08170000	1985-11-04	159	A
USGS	08170000	1985-11-05	160	A
USGS	08170000	1985-11-06	163	A
USGS	08170000	1985-11-07	163	A
USGS	08170000	1985-11-08	164	A
USGS	08170000	1985-11-09	164	A
USGS	08170000	1985-11-10	163	A
USGS	08170000	1985-11-11	164	A
USGS	08170000	1985-11-12	166	A
USGS	08170000	1985-11-13	164	A
USGS	08170000	1985-11-14	163	A
USGS	08170000	1985-11-15	163	A
USGS	08170000	1985-11-16	163	A
USGS	08170000	1985-11-17	164	A
USGS	08170000	1985-11-18	162	A
USGS	08170000	1985-11-19	162	A
USGS	08170000	1985-11-20	159	A
USGS	08170000	1985-11-21	159	A
USGS	08170000	1985-11-22	158	A
USGS	08170000	1985-11-23	162	A
USGS	08170000	1985-11-24	230	A
USGS	08170000	1985-11-25	242	A
USGS	08170000	1985-11-26	219	A
USGS	08170000	1985-11-27	316	A
USGS	08170000	1985-11-28	294	A
USGS	08170000	1985-11-29	263	A
USGS	08170000	1985-11-30	259	A
USGS	08170000	1985-12-01	254	A
USGS	08170000	1985-12-02	250	A
USGS	08170000	1985-12-03	251	A
USGS	08170000	1985-12-04	251	A
USGS	08170000	1985-12-05	250	A
USGS	08170000	1985-12-06	247	A
USGS	08170000	1985-12-07	248	A
USGS	08170000	1985-12-08	248	A
USGS	08170000	1985-12-09	248	A
USGS	08170000	1985-12-10	251	A
USGS	08170000	1985-12-11	257	A
USGS	08170000	1985-12-12	257	A
USGS	08170000	1985-12-13	252	A
USGS	08170000	1985-12-14	250	A
USGS	08170000	1985-12-15	248	A
USGS	08170000	1985-12-16	247	A
USGS	08170000	1985-12-17	246	A
USGS	08170000	1985-12-18	244	A
USGS	08170000	1985-12-19	243	A
USGS	08170000	1985-12-20	241	A
USGS	08170000	1985-12-21	241	A
USGS	08170000	1985-12-22	243	A
USGS	08170000	1985-12-23	244	A
USGS	08170000	1985-12-24	242	A
USGS	08170000	1985-12-25	240	A
USGS	08170000	1985-12-26	238	A
USGS	08170000	1985-12-27	238	A
USGS	08170000	1985-12-28	238	A
USGS	08170000	1985-12-29	236	A
USGS	08170000	1985-12-30	236	A
USGS	08170000	1985-12-31	236	A
USGS	08170000	1986-01-01	236	A
USGS	08170000	1986-01-02	233	A
USGS	08170000	1986-01-03	232	A
USGS	08170000	1986-01-04	231	A
USGS	08170000	1986-01-05	230	A
USGS	08170000	1986-01-06	228	A
USGS	08170000	1986-01-07	230	A
USGS	08170000	1986-01-08	232	A
USGS	08170000	1986-01-09	230	A
USGS	08170000	1986-01-10	227	A
USGS	08170000	1986-01-11	227	A
USGS	08170000	1986-01-12	224	A
USGS	08170000	1986-01-13	223	A
USGS	08170000	1986-01-14	224	A
USGS	08170000	1986-01-15	223	A
USGS	08170000	1986-01-16	223	A
USGS	08170000	1986-01-17	227	A
USGS	08170000	1986-01-18	221	A
USGS	08170000	1986-01-19	217	A
USGS	08170000	1986-01-20	213	A
USGS	08170000	1986-01-21	212	A
USGS	08170000	1986-01-22	210	A
USGS	08170000	1986-01-23	209	A
USGS	08170000	1986-01-24	209	A
USGS	08170000	1986-01-25	209	A
USGS	08170000	1986-01-26	206	A
USGS	08170000	1986-01-27	206	A
USGS	08170000	1986-01-28	206	A
USGS	08170000	1986-01-29	205	A
USGS	08170000	1986-01-30	204	A
USGS	08170000	1986-01-31	204	A
USGS	08170000	1986-02-01	204	A
USGS	08170000	1986-02-02	202	A
USGS	08170000	1986-02-03	205	A
USGS	08170000	1986-02-04	218	A
USGS	08170000	1986-02-05	216	A
USGS	08170000	1986-02-06	209	A
USGS	08170000	1986-02-07	206	A
USGS	08170000	1986-02-08	204	A
USGS	08170000	1986-02-09	202	A
USGS	08170000	1986-02-10	201	A
USGS	08170000	1986-02-11	199	A
USGS	08170000	1986-02-12	197	A
USGS	08170000	1986-02-13	196	A
USGS	08170000	1986-02-14	197	A
USGS	08170000	1986-02-15	196	A
USGS	08170000	1986-02-16	199	A
USGS	08170000	1986-02-17	197	A
USGS	08170000	1986-02-18	196	A
USGS	08170000	1986-02-19	195	A
USGS	08170000	1986-02-20	196	A
USGS	08170000	1986-02-21	195	A
USGS	08170000	1986-02-22	196	A
USGS	08170000	1986-02-23	196	A
USGS	08170000	1986-02-24	196	A
USGS	08170000	1986-02-25	197	A
USGS	08170000	1986-02-26	197	A
USGS	08170000	1986-02-27	195	A
USGS	08170000	1986-02-28	195	A
USGS	08170000	1986-03-01	195	A
USGS	08170000	1986-03-02	197	A
USGS	08170000	1986-03-03	198	A
USGS	08170000	1986-03-04	197	A
USGS	08170000	1986-03-05	197	A
USGS	08170000	1986-03-06	196	A
USGS	08170000	1986-03-07	195	A
USGS	08170000	1986-03-08	197	A
USGS	08170000	1986-03-09	199	A
USGS	08170000	1986-03-10	196	A
USGS	08170000	1986-03-11	194	A
USGS	08170000	1986-03-12	192	A
USGS	08170000	1986-03-13	191	A
USGS	08170000	1986-03-14	190	A
USGS	08170000	1986-03-15	189	A
USGS	08170000	1986-03-16	186	A
USGS	08170000	1986-03-17	186	A
USGS	08170000	1986-03-18	186	A
USGS	08170000	1986-03-19	184	A
USGS	08170000	1986-03-20	183	A
USGS	08170000	1986-03-21	182	A
USGS	08170000	1986-03-22	180	A
USGS	08170000	1986-03-23	180	A
USGS	08170000	1986-03-24	179	A
USGS	08170000	1986-03-25	179	A
USGS	08170000	1986-03-26	179	A
USGS	08170000	1986-03-27	177	A
USGS	08170000	1986-03-28	175	A
USGS	08170000	1986-03-29	172	A
USGS	08170000	1986-03-30	168	A
USGS	08170000	1986-03-31	168	A
USGS	08170000	1986-04-01	168	A
USGS	08170000	1986-04-02	167	A
USGS	08170000	1986-04-03	169	A
USGS	08170000	1986-04-04	168	A
USGS	08170000	1986-04-05	168	A
USGS	08170000	1986-04-06	167	A
USGS	08170000	1986-04-07	168	A
USGS	08170000	1986-04-08	167	A
USGS	08170000	1986-04-09	168	A
USGS	08170000	1986-04-10	168	A
USGS	08170000	1986-04-11	167	A
USGS	08170000	1986-04-12	168	A
USGS	08170000	1986-04-13	167	A
USGS	08170000	1986-04-14	166	A
