agency_cd	site_no	datetime	Discharge_cfs	136450_00060_00003_cd
USGS	08168710	1944-06-10	371	A
USGS	08168710	1944-06-11	376	A
USGS	08168710	1944-06-12	382	A
USGS	08168710	1944-06-13	379	A
USGS	08168710	1944-06-14	379	A
USGS	08168710	1944-06-15	379	A
USGS	08168710	1944-06-16	382	A
USGS	08168710	1944-06-17	379	A
USGS	08168710	1944-06-18	382	A
USGS	08168710	1944-06-19	379	A
USGS	08168710	1944-06-20	375	A
USGS	08168710	1944-06-21	371	A
USGS	08168710	1944-06-22	375	A
USGS	08168710	1944-06-23	379	A
USGS	08168710	1944-06-24	379	A
USGS	08168710	1944-06-25	375	A
USGS	08168710	1944-06-26	371	A
USGS	08168710	1944-06-27	371	A
USGS	08168710	1944-06-28	371	A
USGS	08168710	1944-06-29	371	A
USGS	08168710	1944-06-30	371	A
USGS	08168710	1944-07-01	371	A
USGS	08168710	1944-07-02	367	A
USGS	08168710	1944-07-03	363	A
USGS	08168710	1944-07-04	365	A
USGS	08168710	1944-07-05	367	A
USGS	08168710	1944-07-06	371	A
USGS	08168710	1944-07-07	367	A
USGS	08168710	1944-07-08	363	A
USGS	08168710	1944-07-09	367	A
USGS	08168710	1944-07-10	367	A
USGS	08168710	1944-07-11	367	A
USGS	08168710	1944-07-12	363	A
USGS	08168710	1944-07-13	359	A
USGS	08168710	1944-07-14	359	A
USGS	08168710	1944-07-15	355	A
USGS	08168710	1944-07-16	355	A
USGS	08168710	1944-07-17	351	A
USGS	08168710	1944-07-18	351	A
USGS	08168710	1944-07-19	351	A
USGS	08168710	1944-07-20	351	A
USGS	08168710	1944-07-21	351	A
USGS	08168710	1944-07-22	347	A
USGS	08168710	1944-07-23	347	A
USGS	08168710	1944-07-24	347	A
USGS	08168710	1944-07-25	343	A
USGS	08168710	1944-07-26	340	A
USGS	08168710	1944-07-27	340	A
USGS	08168710	1944-07-28	340	A
USGS	08168710	1944-07-29	336	A
USGS	08168710	1944-07-30	332	A
USGS	08168710	1944-07-31	332	A
USGS	08168710	1944-08-01	332	A
USGS	08168710	1944-08-02	328	A
USGS	08168710	1944-08-03	330	A
USGS	08168710	1944-08-04	332	A
USGS	08168710	1944-08-05	332	A
USGS	08168710	1944-08-06	332	A
USGS	08168710	1944-08-07	328	A
USGS	08168710	1944-08-08	328	A
USGS	08168710	1944-08-09	328	A
USGS	08168710	1944-08-10	324	A
USGS	08168710	1944-08-11	326	A
USGS	08168710	1944-08-12	328	A
USGS	08168710	1944-08-13	328	A
USGS	08168710	1944-08-14	332	A
USGS	08168710	1944-08-15	328	A
USGS	08168710	1944-08-16	328	A
USGS	08168710	1944-08-17	324	A
USGS	08168710	1944-08-18	328	A
USGS	08168710	1944-08-19	324	A
USGS	08168710	1944-08-20	324	A
USGS	08168710	1944-08-21	324	A
USGS	08168710	1944-08-22	324	A
USGS	08168710	1944-08-23	328	A
USGS	08168710	1944-08-24	324	A
USGS	08168710	1944-08-25	320	A
USGS	08168710	1944-08-26	316	A
USGS	08168710	1944-08-27	322	A
USGS	08168710	1944-08-28	328	A
USGS	08168710	1944-08-29	324	A
USGS	08168710	1944-08-30	328	A
USGS	08168710	1944-08-31	324	A
USGS	08168710	1944-09-01	322	A
USGS	08168710	1944-09-02	320	A
USGS	08168710	1944-09-03	316	A
USGS	08168710	1944-09-04	316	A
USGS	08168710	1944-09-05	321	A
USGS	08168710	1944-09-06	327	A
USGS	08168710	1944-09-07	332	A
USGS	08168710	1944-09-08	328	A
USGS	08168710	1944-09-09	328	A
USGS	08168710	1944-09-10	328	A
USGS	08168710	1944-09-11	332	A
USGS	08168710	1944-09-12	332	A
USGS	08168710	1944-09-13	332	A
USGS	08168710	1944-09-14	332	A
USGS	08168710	1944-09-15	332	A
USGS	08168710	1944-09-16	336	A
USGS	08168710	1944-09-17	332	A
USGS	08168710	1944-09-18	332	A
USGS	08168710	1944-09-19	336	A
USGS	08168710	1944-09-20	340	A
USGS	08168710	1944-09-21	336	A
USGS	08168710	1944-09-22	340	A
USGS	08168710	1944-09-23	340	A
USGS	08168710	1944-09-24	336	A
USGS	08168710	1944-09-25	336	A
USGS	08168710	1944-09-26	340	A
USGS	08168710	1944-09-27	340	A
USGS	08168710	1944-09-28	340	A
USGS	08168710	1944-09-29	340	A
USGS	08168710	1944-09-30	340	A
USGS	08168710	1944-10-01	340	A
USGS	08168710	1944-10-02	336	A
USGS	08168710	1944-10-03	336	A
USGS	08168710	1944-10-04	336	A
USGS	08168710	1944-10-05	336	A
USGS	08168710	1944-10-06	340	A
USGS	08168710	1944-10-07	340	A
USGS	08168710	1944-10-08	340	A
USGS	08168710	1944-10-09	340	A
USGS	08168710	1944-10-10	336	A
USGS	08168710	1944-10-11	336	A
USGS	08168710	1944-10-12	336	A
USGS	08168710	1944-10-13	330	A
USGS	08168710	1944-10-14	324	A
USGS	08168710	1944-10-15	320	A
USGS	08168710	1944-10-16	324	A
USGS	08168710	1944-10-17	324	A
USGS	08168710	1944-10-18	318	A
USGS	08168710	1944-10-19	313	A
USGS	08168710	1944-10-20	316	A
USGS	08168710	1944-10-21	313	A
USGS	08168710	1944-10-22	316	A
USGS	08168710	1944-10-23	316	A
USGS	08168710	1944-10-24	313	A
USGS	08168710	1944-10-25	313	A
USGS	08168710	1944-10-26	313	A
USGS	08168710	1944-10-27	309	A
USGS	08168710	1944-10-28	313	A
USGS	08168710	1944-10-29	313	A
USGS	08168710	1944-10-30	313	A
USGS	08168710	1944-10-31	313	A
USGS	08168710	1944-11-01	316	A
USGS	08168710	1944-11-02	313	A
USGS	08168710	1944-11-03	316	A
USGS	08168710	1944-11-04	313	A
USGS	08168710	1944-11-05	316	A
USGS	08168710	1944-11-06	313	A
USGS	08168710	1944-11-07	313	A
USGS	08168710	1944-11-08	309	A
USGS	08168710	1944-11-09	309	A
USGS	08168710	1944-11-10	309	A
USGS	08168710	1944-11-11	313	A
USGS	08168710	1944-11-12	309	A
USGS	08168710	1944-11-13	309	A
USGS	08168710	1944-11-14	309	A
USGS	08168710	1944-11-15	309	A
USGS	08168710	1944-11-16	309	A
USGS	08168710	1944-11-17	309	A
USGS	08168710	1944-11-18	310	A
USGS	08168710	1944-11-19	312	A
USGS	08168710	1944-11-20	313	A
USGS	08168710	1944-11-21	316	A
USGS	08168710	1944-11-22	313	A
USGS	08168710	1944-11-23	313	A
USGS	08168710	1944-11-24	314	A
USGS	08168710	1944-11-25	316	A
USGS	08168710	1944-11-26	316	A
USGS	08168710	1944-11-27	316	A
USGS	08168710	1944-11-28	316	A
USGS	08168710	1944-11-29	316	A
USGS	08168710	1944-11-30	316	A
USGS	08168710	1944-12-01	320	A
USGS	08168710	1944-12-02	324	A
USGS	08168710	1944-12-03	324	A
USGS	08168710	1944-12-04	324	A
USGS	08168710	1944-12-05	324	A
USGS	08168710	1944-12-06	324	A
USGS	08168710	1944-12-07	324	A
USGS	08168710	1944-12-08	324	A
USGS	08168710	1944-12-09	324	A
USGS	08168710	1944-12-10	325	A
USGS	08168710	1944-12-11	327	A
USGS	08168710	1944-12-12	328	A
USGS	08168710	1944-12-13	328	A
USGS	08168710	1944-12-14	332	A
USGS	08168710	1944-12-15	332	A
USGS	08168710	1944-12-16	328	A
USGS	08168710	1944-12-17	330	A
USGS	08168710	1944-12-18	332	A
USGS	08168710	1944-12-19	332	A
USGS	08168710	1944-12-20	332	A
USGS	08168710	1944-12-21	332	A
USGS	08168710	1944-12-22	332	A
USGS	08168710	1944-12-23	336	A
USGS	08168710	1944-12-24	336	A
USGS	08168710	1944-12-25	336	A
USGS	08168710	1944-12-26	332	A
USGS	08168710	1944-12-27	332	A
USGS	08168710	1944-12-28	336	A
USGS	08168710	1944-12-29	332	A
USGS	08168710	1944-12-30	336	A
USGS	08168710	1944-12-31	336	A
USGS	08168710	1945-01-01	332	A
USGS	08168710	1945-01-02	336	A
USGS	08168710	1945-01-03	332	A
USGS	08168710	1945-01-04	336	A
USGS	08168710	1945-01-05	336	A
USGS	08168710	1945-01-06	340	A
USGS	08168710	1945-01-07	340	A
USGS	08168710	1945-01-08	340	A
USGS	08168710	1945-01-09	340	A
USGS	08168710	1945-01-10	336	A
USGS	08168710	1945-01-11	332	A
USGS	08168710	1945-01-12	334	A
USGS	08168710	1945-01-13	336	A
USGS	08168710	1945-01-14	336	A
USGS	08168710	1945-01-15	336	A
USGS	08168710	1945-01-16	340	A
USGS	08168710	1945-01-17	344	A
USGS	08168710	1945-01-18	349	A
USGS	08168710	1945-01-19	353	A
USGS	08168710	1945-01-20	358	A
USGS	08168710	1945-01-21	363	A
USGS	08168710	1945-01-22	357	A
USGS	08168710	1945-01-23	351	A
USGS	08168710	1945-01-24	351	A
USGS	08168710	1945-01-25	355	A
USGS	08168710	1945-01-26	351	A
USGS	08168710	1945-01-27	355	A
USGS	08168710	1945-01-28	351	A
USGS	08168710	1945-01-29	355	A
USGS	08168710	1945-01-30	351	A
USGS	08168710	1945-01-31	351	A
USGS	08168710	1945-02-01	351	A
USGS	08168710	1945-02-02	353	A
USGS	08168710	1945-02-03	355	A
USGS	08168710	1945-02-04	358	A
USGS	08168710	1945-02-05	360	A
USGS	08168710	1945-02-06	363	A
USGS	08168710	1945-02-07	363	A
USGS	08168710	1945-02-08	363	A
USGS	08168710	1945-02-09	363	A
USGS	08168710	1945-02-10	367	A
USGS	08168710	1945-02-11	363	A
USGS	08168710	1945-02-12	372	A
USGS	08168710	1945-02-13	381	A
USGS	08168710	1945-02-14	390	A
USGS	08168710	1945-02-15	386	A
USGS	08168710	1945-02-16	382	A
USGS	08168710	1945-02-17	386	A
USGS	08168710	1945-02-18	394	A
USGS	08168710	1945-02-19	404	A
USGS	08168710	1945-02-20	414	A
USGS	08168710	1945-02-21	406	A
USGS	08168710	1945-02-22	398	A
USGS	08168710	1945-02-23	390	A
USGS	08168710	1945-02-24	390	A
USGS	08168710	1945-02-25	394	A
USGS	08168710	1945-02-26	394	A
USGS	08168710	1945-02-27	394	A
USGS	08168710	1945-02-28	390	A
USGS	08168710	1945-03-01	390	A
USGS	08168710	1945-03-02	386	A
USGS	08168710	1945-03-03	385	A
USGS	08168710	1945-03-04	383	A
USGS	08168710	1945-03-05	382	A
USGS	08168710	1945-03-06	379	A
USGS	08168710	1945-03-07	382	A
USGS	08168710	1945-03-08	375	A
USGS	08168710	1945-03-09	375	A
USGS	08168710	1945-03-10	375	A
USGS	08168710	1945-03-11	371	A
USGS	08168710	1945-03-12	375	A
USGS	08168710	1945-03-13	371	A
USGS	08168710	1945-03-14	374	A
USGS	08168710	1945-03-15	377	A
USGS	08168710	1945-03-16	380	A
USGS	08168710	1945-03-17	384	A
USGS	08168710	1945-03-18	387	A
USGS	08168710	1945-03-19	390	A
USGS	08168710	1945-03-20	386	A
USGS	08168710	1945-03-21	382	A
USGS	08168710	1945-03-22	386	A
USGS	08168710	1945-03-23	386	A
USGS	08168710	1945-03-24	386	A
USGS	08168710	1945-03-25	379	A
USGS	08168710	1945-03-26	382	A
USGS	08168710	1945-03-27	382	A
USGS	08168710	1945-03-28	388	A
USGS	08168710	1945-03-29	391	A
USGS	08168710	1945-03-30	394	A
USGS	08168710	1945-03-31	397	A
USGS	08168710	1945-04-01	400	A
USGS	08168710	1945-04-02	404	A
USGS	08168710	1945-04-03	407	A
USGS	08168710	1945-04-04	410	A
USGS	08168710	1945-04-05	402	A
USGS	08168710	1945-04-06	400	A
USGS	08168710	1945-04-07	398	A
USGS	08168710	1945-04-08	406	A
USGS	08168710	1945-04-09	398	A
USGS	08168710	1945-04-10	402	A
USGS	08168710	1945-04-11	398	A
USGS	08168710	1945-04-12	402	A
USGS	08168710	1945-04-13	402	A
USGS	08168710	1945-04-14	402	A
USGS	08168710	1945-04-15	406	A
USGS	08168710	1945-04-16	406	A
USGS	08168710	1945-04-17	402	A
USGS	08168710	1945-04-18	402	A
USGS	08168710	1945-04-19	406	A
USGS	08168710	1945-04-20	402	A
USGS	08168710	1945-04-21	410	A
USGS	08168710	1945-04-22	412	A
USGS	08168710	1945-04-23	414	A
USGS	08168710	1945-04-24	410	A
USGS	08168710	1945-04-25	410	A
USGS	08168710	1945-04-26	410	A
USGS	08168710	1945-04-27	410	A
USGS	08168710	1945-04-28	402	A
USGS	08168710	1945-04-29	410	A
USGS	08168710	1945-04-30	406	A
USGS	08168710	1945-05-01	406	A
USGS	08168710	1945-05-02	406	A
USGS	08168710	1945-05-03	408	A
USGS	08168710	1945-05-04	410	A
USGS	08168710	1945-05-05	402	A
USGS	08168710	1945-05-06	410	A
USGS	08168710	1945-05-07	414	A
USGS	08168710	1945-05-08	410	A
USGS	08168710	1945-05-09	410	A
USGS	08168710	1945-05-10	410	A
USGS	08168710	1945-05-11	414	A
USGS	08168710	1945-05-12	406	A
USGS	08168710	1945-05-13	410	A
USGS	08168710	1945-05-14	410	A
USGS	08168710	1945-05-15	406	A
USGS	08168710	1945-05-16	406	A
USGS	08168710	1945-05-17	410	A
USGS	08168710	1945-05-18	416	A
USGS	08168710	1945-05-19	422	A
USGS	08168710	1945-05-20	422	A
USGS	08168710	1945-05-21	422	A
USGS	08168710	1945-05-22	422	A
USGS	08168710	1945-05-23	422	A
USGS	08168710	1945-05-24	422	A
USGS	08168710	1945-05-25	422	A
USGS	08168710	1945-05-26	418	A
USGS	08168710	1945-05-27	418	A
USGS	08168710	1945-05-28	422	A
USGS	08168710	1945-05-29	418	A
USGS	08168710	1945-05-30	418	A
USGS	08168710	1945-05-31	414	A
USGS	08168710	1945-06-01	418	A
USGS	08168710	1945-06-02	406	A
USGS	08168710	1945-06-03	394	A
USGS	08168710	1945-06-04	394	A
USGS	08168710	1945-06-05	388	A
USGS	08168710	1945-06-06	382	A
USGS	08168710	1945-06-07	386	A
USGS	08168710	1945-06-08	386	A
USGS	08168710	1945-06-09	382	A
USGS	08168710	1945-06-10	379	A
USGS	08168710	1945-06-11	375	A
USGS	08168710	1945-06-12	377	A
USGS	08168710	1945-06-13	379	A
USGS	08168710	1945-06-14	379	A
USGS	08168710	1945-06-15	375	A
USGS	08168710	1945-06-16	371	A
USGS	08168710	1945-06-17	371	A
USGS	08168710	1945-06-18	369	A
USGS	08168710	1945-06-19	367	A
USGS	08168710	1945-06-20	365	A
USGS	08168710	1945-06-21	363	A
USGS	08168710	1945-06-22	363	A
USGS	08168710	1945-06-23	359	A
USGS	08168710	1945-06-24	355	A
USGS	08168710	1945-06-25	351	A
USGS	08168710	1945-06-26	347	A
USGS	08168710	1945-06-27	351	A
USGS	08168710	1945-06-28	355	A
USGS	08168710	1945-06-29	355	A
USGS	08168710	1945-06-30	351	A
USGS	08168710	1945-07-01	347	A
USGS	08168710	1945-07-02	351	A
USGS	08168710	1945-07-03	355	A
USGS	08168710	1945-07-04	355	A
USGS	08168710	1945-07-05	351	A
USGS	08168710	1945-07-06	351	A
USGS	08168710	1945-07-07	347	A
USGS	08168710	1945-07-08	347	A
USGS	08168710	1945-07-09	347	A
USGS	08168710	1945-07-10	347	A
USGS	08168710	1945-07-11	347	A
USGS	08168710	1945-07-12	344	A
USGS	08168710	1945-07-13	347	A
USGS	08168710	1945-07-14	347	A
USGS	08168710	1945-07-15	344	A
USGS	08168710	1945-07-16	344	A
USGS	08168710	1945-07-17	347	A
USGS	08168710	1945-07-18	344	A
USGS	08168710	1945-07-19	344	A
USGS	08168710	1945-07-20	347	A
USGS	08168710	1945-07-21	344	A
USGS	08168710	1945-07-22	344	A
USGS	08168710	1945-07-23	344	A
USGS	08168710	1945-07-24	347	A
USGS	08168710	1945-07-25	344	A
USGS	08168710	1945-07-26	344	A
USGS	08168710	1945-07-27	344	A
USGS	08168710	1945-07-28	340	A
USGS	08168710	1945-07-29	336	A
USGS	08168710	1945-07-30	341	A
USGS	08168710	1945-07-31	347	A
USGS	08168710	1945-08-01	344	A
USGS	08168710	1945-08-02	344	A
USGS	08168710	1945-08-03	340	A
USGS	08168710	1945-08-04	340	A
USGS	08168710	1945-08-05	340	A
USGS	08168710	1945-08-06	344	A
USGS	08168710	1945-08-07	340	A
USGS	08168710	1945-08-08	344	A
USGS	08168710	1945-08-09	340	A
USGS	08168710	1945-08-10	344	A
USGS	08168710	1945-08-11	340	A
USGS	08168710	1945-08-12	340	A
USGS	08168710	1945-08-13	344	A
USGS	08168710	1945-08-14	340	A
USGS	08168710	1945-08-15	336	A
USGS	08168710	1945-08-16	340	A
USGS	08168710	1945-08-17	344	A
USGS	08168710	1945-08-18	340	A
USGS	08168710	1945-08-19	344	A
USGS	08168710	1945-08-20	344	A
USGS	08168710	1945-08-21	340	A
USGS	08168710	1945-08-22	340	A
USGS	08168710	1945-08-23	340	A
USGS	08168710	1945-08-24	340	A
USGS	08168710	1945-08-25	340	A
USGS	08168710	1945-08-26	340	A
USGS	08168710	1945-08-27	340	A
USGS	08168710	1945-08-28	340	A
USGS	08168710	1945-08-29	336	A
USGS	08168710	1945-08-30	338	A
USGS	08168710	1945-08-31	340	A
USGS	08168710	1945-09-01	340	A
USGS	08168710	1945-09-02	340	A
USGS	08168710	1945-09-03	344	A
USGS	08168710	1945-09-04	340	A
USGS	08168710	1945-09-05	340	A
USGS	08168710	1945-09-06	336	A
USGS	08168710	1945-09-07	334	A
USGS	08168710	1945-09-08	332	A
USGS	08168710	1945-09-09	336	A
USGS	08168710	1945-09-10	332	A
USGS	08168710	1945-09-11	332	A
USGS	08168710	1945-09-12	332	A
USGS	08168710	1945-09-13	332	A
USGS	08168710	1945-09-14	332	A
USGS	08168710	1945-09-15	332	A
USGS	08168710	1945-09-16	336	A
USGS	08168710	1945-09-17	332	A
USGS	08168710	1945-09-18	332	A
USGS	08168710	1945-09-19	332	A
USGS	08168710	1945-09-20	336	A
USGS	08168710	1945-09-21	332	A
USGS	08168710	1945-09-22	328	A
USGS	08168710	1945-09-23	332	A
USGS	08168710	1945-09-24	332	A
USGS	08168710	1945-09-25	332	A
USGS	08168710	1945-09-26	332	A
USGS	08168710	1945-09-27	336	A
USGS	08168710	1945-09-28	332	A
USGS	08168710	1945-09-29	336	A
USGS	08168710	1945-09-30	336	A
USGS	08168710	1945-10-01	336	A
USGS	08168710	1945-10-02	336	A
USGS	08168710	1945-10-03	340	A
USGS	08168710	1945-10-04	340	A
USGS	08168710	1945-10-05	337	A
USGS	08168710	1945-10-06	334	A
USGS	08168710	1945-10-07	331	A
USGS	08168710	1945-10-08	328	A
USGS	08168710	1945-10-09	331	A
USGS	08168710	1945-10-10	333	A
USGS	08168710	1945-10-11	336	A
USGS	08168710	1945-10-12	336	A
USGS	08168710	1945-10-13	332	A
USGS	08168710	1945-10-14	332	A
USGS	08168710	1945-10-15	332	A
USGS	08168710	1945-10-16	336	A
USGS	08168710	1945-10-17	332	A
USGS	08168710	1945-10-18	336	A
USGS	08168710	1945-10-19	336	A
USGS	08168710	1945-10-20	336	A
USGS	08168710	1945-10-21	336	A
USGS	08168710	1945-10-22	336	A
USGS	08168710	1945-10-23	332	A
USGS	08168710	1945-10-24	336	A
USGS	08168710	1945-10-25	332	A
USGS	08168710	1945-10-26	332	A
USGS	08168710	1945-10-27	332	A
USGS	08168710	1945-10-28	332	A
USGS	08168710	1945-10-29	332	A
USGS	08168710	1945-10-30	332	A
USGS	08168710	1945-10-31	328	A
USGS	08168710	1945-11-01	332	A
USGS	08168710	1945-11-02	332	A
USGS	08168710	1945-11-03	332	A
USGS	08168710	1945-11-04	332	A
USGS	08168710	1945-11-05	328	A
USGS	08168710	1945-11-06	324	A
USGS	08168710	1945-11-07	324	A
USGS	08168710	1945-11-08	324	A
USGS	08168710	1945-11-09	328	A
USGS	08168710	1945-11-10	328	A
USGS	08168710	1945-11-11	328	A
USGS	08168710	1945-11-12	332	A
USGS	08168710	1945-11-13	332	A
USGS	08168710	1945-11-14	332	A
USGS	08168710	1945-11-15	332	A
USGS	08168710	1945-11-16	328	A
USGS	08168710	1945-11-17	332	A
USGS	08168710	1945-11-18	332	A
USGS	08168710	1945-11-19	332	A
USGS	08168710	1945-11-20	332	A
USGS	08168710	1945-11-21	332	A
USGS	08168710	1945-11-22	336	A
USGS	08168710	1945-11-23	332	A
USGS	08168710	1945-11-24	332	A
USGS	08168710	1945-11-25	332	A
USGS	08168710	1945-11-26	332	A
USGS	08168710	1945-11-27	332	A
USGS	08168710	1945-11-28	336	A
USGS	08168710	1945-11-29	332	A
USGS	08168710	1945-11-30	332	A
USGS	08168710	1945-12-01	336	A
USGS	08168710	1945-12-02	336	A
USGS	08168710	1945-12-03	342	A
USGS	08168710	1945-12-04	341	A
USGS	08168710	1945-12-05	340	A
USGS	08168710	1945-12-06	340	A
USGS	08168710	1945-12-07	336	A
USGS	08168710	1945-12-08	340	A
USGS	08168710	1945-12-09	340	A
USGS	08168710	1945-12-10	340	A
USGS	08168710	1945-12-11	336	A
USGS	08168710	1945-12-12	336	A
USGS	08168710	1945-12-13	336	A
USGS	08168710	1945-12-14	336	A
USGS	08168710	1945-12-15	332	A
USGS	08168710	1945-12-16	332	A
USGS	08168710	1945-12-17	332	A
USGS	08168710	1945-12-18	332	A
USGS	08168710	1945-12-19	332	A
USGS	08168710	1945-12-20	332	A
USGS	08168710	1945-12-21	332	A
USGS	08168710	1945-12-22	332	A
USGS	08168710	1945-12-23	336	A
USGS	08168710	1945-12-24	332	A
USGS	08168710	1945-12-25	332	A
USGS	08168710	1945-12-26	336	A
USGS	08168710	1945-12-27	332	A
USGS	08168710	1945-12-28	332	A
USGS	08168710	1945-12-29	336	A
USGS	08168710	1945-12-30	336	A
USGS	08168710	1945-12-31	336	A
USGS	08168710	1946-01-01	332	A
USGS	08168710	1946-01-02	330	A
USGS	08168710	1946-01-03	328	A
USGS	08168710	1946-01-04	332	A
USGS	08168710	1946-01-05	336	A
USGS	08168710	1946-01-06	332	A
USGS	08168710	1946-01-07	332	A
USGS	08168710	1946-01-08	328	A
USGS	08168710	1946-01-09	324	A
USGS	08168710	1946-01-10	328	A
USGS	08168710	1946-01-11	328	A
USGS	08168710	1946-01-12	328	A
USGS	08168710	1946-01-13	327	A
USGS	08168710	1946-01-14	326	A
USGS	08168710	1946-01-15	326	A
USGS	08168710	1946-01-16	325	A
USGS	08168710	1946-01-17	324	A
USGS	08168710	1946-01-18	320	A
USGS	08168710	1946-01-19	320	A
USGS	08168710	1946-01-20	316	A
USGS	08168710	1946-01-21	320	A
USGS	08168710	1946-01-22	316	A
USGS	08168710	1946-01-23	316	A
USGS	08168710	1946-01-24	313	A
USGS	08168710	1946-01-25	316	A
USGS	08168710	1946-01-26	316	A
USGS	08168710	1946-01-27	318	A
USGS	08168710	1946-01-28	320	A
USGS	08168710	1946-01-29	324	A
USGS	08168710	1946-01-30	320	A
USGS	08168710	1946-01-31	320	A
USGS	08168710	1946-02-01	316	A
USGS	08168710	1946-02-02	313	A
USGS	08168710	1946-02-03	309	A
USGS	08168710	1946-02-04	309	A
USGS	08168710	1946-02-05	309	A
USGS	08168710	1946-02-06	313	A
USGS	08168710	1946-02-07	309	A
USGS	08168710	1946-02-08	309	A
USGS	08168710	1946-02-09	305	A
USGS	08168710	1946-02-10	309	A
USGS	08168710	1946-02-11	309	A
USGS	08168710	1946-02-12	305	A
USGS	08168710	1946-02-13	305	A
USGS	08168710	1946-02-14	303	A
USGS	08168710	1946-02-15	301	A
USGS	08168710	1946-02-16	307	A
USGS	08168710	1946-02-17	313	A
USGS	08168710	1946-02-18	315	A
USGS	08168710	1946-02-19	318	A
USGS	08168710	1946-02-20	320	A
USGS	08168710	1946-02-21	320	A
USGS	08168710	1946-02-22	316	A
USGS	08168710	1946-02-23	316	A
USGS	08168710	1946-02-24	316	A
USGS	08168710	1946-02-25	320	A
USGS	08168710	1946-02-26	320	A
USGS	08168710	1946-02-27	316	A
USGS	08168710	1946-02-28	316	A
USGS	08168710	1946-03-01	324	A
USGS	08168710	1946-03-02	332	A
USGS	08168710	1946-03-03	332	A
USGS	08168710	1946-03-04	336	A
USGS	08168710	1946-03-05	340	A
USGS	08168710	1946-03-06	340	A
USGS	08168710	1946-03-07	340	A
USGS	08168710	1946-03-08	336	A
USGS	08168710	1946-03-09	332	A
USGS	08168710	1946-03-10	332	A
USGS	08168710	1946-03-11	333	A
USGS	08168710	1946-03-12	334	A
USGS	08168710	1946-03-13	334	A
USGS	08168710	1946-03-14	335	A
USGS	08168710	1946-03-15	336	A
USGS	08168710	1946-03-16	332	A
USGS	08168710	1946-03-17	334	A
USGS	08168710	1946-03-18	336	A
USGS	08168710	1946-03-19	336	A
USGS	08168710	1946-03-20	340	A
USGS	08168710	1946-03-21	336	A
USGS	08168710	1946-03-22	340	A
USGS	08168710	1946-03-23	336	A
USGS	08168710	1946-03-24	340	A
USGS	08168710	1946-03-25	342	A
USGS	08168710	1946-03-26	345	A
USGS	08168710	1946-03-27	347	A
USGS	08168710	1946-03-28	344	A
USGS	08168710	1946-03-29	340	A
USGS	08168710	1946-03-30	340	A
USGS	08168710	1946-03-31	340	A
USGS	08168710	1946-04-01	344	A
USGS	08168710	1946-04-02	340	A
USGS	08168710	1946-04-03	340	A
USGS	08168710	1946-04-04	336	A
USGS	08168710	1946-04-05	332	A
USGS	08168710	1946-04-06	332	A
USGS	08168710	1946-04-07	336	A
USGS	08168710	1946-04-08	332	A
USGS	08168710	1946-04-09	332	A
USGS	08168710	1946-04-10	332	A
USGS	08168710	1946-04-11	332	A
USGS	08168710	1946-04-12	332	A
USGS	08168710	1946-04-13	328	A
USGS	08168710	1946-04-14	328	A
USGS	08168710	1946-04-15	324	A
USGS	08168710	1946-04-16	328	A
USGS	08168710	1946-04-17	332	A
USGS	08168710	1946-04-18	328	A
USGS	08168710	1946-04-19	328	A
USGS	08168710	1946-04-20	324	A
USGS	08168710	1946-04-21	328	A
USGS	08168710	1946-04-22	328	A
USGS	08168710	1946-04-23	328	A
USGS	08168710	1946-04-24	328	A
USGS	08168710	1946-04-25	328	A
USGS	08168710	1946-04-26	324	A
USGS	08168710	1946-04-27	320	A
USGS	08168710	1946-04-28	320	A
USGS	08168710	1946-04-29	320	A
USGS	08168710	1946-04-30	328	A
USGS	08168710	1946-05-01	338	A
USGS	08168710	1946-05-02	347	A
USGS	08168710	1946-05-03	347	A
USGS	08168710	1946-05-04	347	A
USGS	08168710	1946-05-05	344	A
USGS	08168710	1946-05-06	344	A
USGS	08168710	1946-05-07	344	A
USGS	08168710	1946-05-08	344	A
USGS	08168710	1946-05-09	338	A
USGS	08168710	1946-05-10	332	A
USGS	08168710	1946-05-11	332	A
USGS	08168710	1946-05-12	336	A
USGS	08168710	1946-05-13	336	A
USGS	08168710	1946-05-14	332	A
USGS	08168710	1946-05-15	332	A
USGS	08168710	1946-05-16	336	A
USGS	08168710	1946-05-17	340	A
USGS	08168710	1946-05-18	344	A
USGS	08168710	1946-05-19	348	A
USGS	08168710	1946-05-20	352	A
USGS	08168710	1946-05-21	355	A
USGS	08168710	1946-05-22	352	A
USGS	08168710	1946-05-23	355	A
USGS	08168710	1946-05-24	352	A
USGS	08168710	1946-05-25	352	A
USGS	08168710	1946-05-26	352	A
USGS	08168710	1946-05-27	352	A
USGS	08168710	1946-05-28	352	A
USGS	08168710	1946-05-29	352	A
USGS	08168710	1946-05-30	355	A
USGS	08168710	1946-05-31	357	A
USGS	08168710	1946-06-01	359	A
USGS	08168710	1946-06-02	362	A
USGS	08168710	1946-06-03	364	A
USGS	08168710	1946-06-04	364	A
USGS	08168710	1946-06-05	364	A
USGS	08168710	1946-06-06	364	A
USGS	08168710	1946-06-07	364	A
USGS	08168710	1946-06-08	364	A
USGS	08168710	1946-06-09	365	A
USGS	08168710	1946-06-10	366	A
USGS	08168710	1946-06-11	366	A
USGS	08168710	1946-06-12	367	A
USGS	08168710	1946-06-13	364	A
USGS	08168710	1946-06-14	364	A
